customer_id,recency,frequency,monetory,segment
CS8020,17-08-2014,11,408,P2
CS8021,20-06-2014,11,576,P2
CS8022,15-02-2015,17,833,P2
CS8023,21-01-2015,10,443,P2
CS8024,25-09-2014,14,685,P2
CS8025,01-05-2014,12,428,P2
CS8026,19-02-2015,17,600,P2
CS8027,13-03-2015,17,816,P2
CS8028,14-10-2014,7,284,P2
CS8029,20-10-2014,12,520,P2
CS8030,20-02-2015,19,860,P2
CS8031,07-02-2015,16,725,P2
CS8032,24-10-2014,11,452,P2
CS8033,18-11-2013,5,255,P2
CS8034,18-08-2014,12,535,P2
CS8035,21-12-2014,15,729,P2
CS8036,01-02-2015,19,922,P2
CS8037,27-01-2014,16,777,P2
CS8038,26-01-2015,10,504,P2
CS8039,06-02-2015,10,540,P2
CS8040,06-12-2014,11,356,P2
CS8041,12-08-2014,15,805,P2
CS8042,21-01-2015,16,675,P2
CS8043,06-01-2015,11,472,P2
CS8044,01-02-2015,13,501,P2
CS8045,14-11-2014,15,721,P2
CS8046,09-03-2015,11,537,P2
CS8047,20-01-2015,18,933,P2
CS8048,24-02-2015,12,619,P2
CS8049,12-11-2014,13,701,P2
CS8050,25-12-2014,13,614,P2
CS8051,23-07-2014,12,451,P2
CS8052,26-04-2014,14,564,P2
CS8053,04-03-2015,12,463,P2
CS8054,30-01-2015,8,327,P2
CS8055,21-01-2015,20,962,P2
CS8056,22-01-2015,15,512,P2
CS8057,23-02-2015,12,602,P2
CS8058,05-03-2015,17,753,P2
CS8059,23-11-2014,18,802,P2
CS8060,21-11-2014,13,535,P2
CS8061,13-03-2015,20,801,P2
CS8062,08-04-2014,9,466,P2
CS8063,17-11-2014,13,579,P2
CS8064,05-11-2014,14,607,P2
CS8065,07-03-2015,11,482,P2
CS8066,23-10-2014,13,545,P2
CS8067,05-03-2014,16,699,P2
CS8068,23-01-2015,6,258,P2
CS8069,02-12-2014,15,792,P2
CS8070,17-02-2015,11,437,P2
CS8071,28-10-2014,10,439,P2
CS8072,09-03-2015,11,643,P2
CS8073,09-02-2015,16,575,P2
CS8074,23-02-2015,9,384,P2
CS8075,11-01-2015,12,453,P2
CS8076,16-05-2014,9,379,P2
CS8077,01-03-2015,5,164,P2
CS8078,08-11-2014,13,617,P2
CS8079,19-09-2014,15,769,P2
CS8080,08-01-2015,10,474,P2
CS8081,17-02-2015,15,718,P2
CS8082,24-11-2014,12,519,P2
CS8083,10-01-2015,18,628,P2
CS8084,28-04-2014,9,449,P2
CS8085,24-09-2014,21,880,P2
CS8086,06-03-2015,19,811,P2
CS8087,23-02-2015,9,307,P2
CS8088,10-02-2014,8,346,P2
CS8089,22-01-2015,13,549,P2
CS8090,09-10-2014,8,336,P2
CS8091,06-12-2014,16,690,P2
CS8092,28-01-2015,12,648,P2
CS8093,08-11-2014,15,755,P2
CS8094,12-10-2014,10,326,P2
CS8095,03-03-2015,14,595,P2
CS8096,21-11-2014,11,409,P2
CS8097,22-10-2014,8,378,P2
CS8098,05-01-2015,17,767,P2
CS8099,18-12-2014,13,593,P2
CS8100,10-11-2014,13,569,P2
CS8101,13-01-2015,11,539,P2
CS8102,09-07-2014,14,801,P2
CS8103,09-02-2015,11,487,P2
CS8104,05-02-2015,19,915,P2
CS8105,25-05-2014,9,534,P2
CS8106,18-02-2015,9,347,P2
CS8107,16-03-2015,10,441,P2
CS8108,02-02-2015,9,378,P2
CS8109,09-02-2015,16,677,P2
CS8110,13-11-2014,9,479,P2
CS8111,26-01-2015,15,597,P2
CS8112,09-06-2014,13,488,P2
CS8113,10-03-2015,20,911,P2
CS8114,07-02-2015,9,306,P2
CS8115,05-02-2015,15,745,P2
CS8116,30-01-2015,18,754,P2
CS8117,19-02-2015,18,828,P2
CS8118,06-06-2014,8,450,P2
CS8119,09-01-2015,16,681,P2
CS8120,29-09-2014,8,437,P2
CS8121,13-02-2015,12,586,P2
CS8122,10-11-2014,17,636,P2
CS8123,04-12-2014,14,675,P2
CS8124,30-04-2014,13,481,P2
CS8125,08-11-2014,12,552,P2
CS8126,13-02-2015,10,533,P2
CS8127,05-03-2015,22,759,P2
CS8128,15-01-2015,15,763,P2
CS8129,21-02-2015,11,549,P2
CS8130,20-01-2015,16,765,P2
CS8131,10-03-2014,7,316,P2
CS8132,07-12-2014,10,406,P2
CS8133,20-12-2014,12,509,P2
CS8134,07-01-2015,11,446,P2
CS8135,31-12-2014,18,722,P2
CS8136,16-01-2015,11,383,P2
CS8137,04-03-2015,12,528,P2
CS8138,26-01-2015,15,609,P2
CS8139,24-12-2014,15,717,P2
CS8140,19-12-2014,17,820,P2
CS8141,16-03-2015,14,632,P2
CS8142,12-02-2015,14,710,P2
CS8143,14-02-2015,12,534,P2
CS8144,13-07-2014,5,220,P2
CS8145,06-03-2015,12,471,P2
CS8146,30-12-2014,13,574,P2
CS8147,14-02-2015,10,398,P2
CS8148,01-01-2015,17,718,P2
CS8149,28-02-2015,13,522,P2
CS8150,28-08-2014,12,515,P2
CS8151,21-12-2014,9,321,P2
CS8152,28-01-2015,8,355,P2
CS8153,22-12-2014,13,506,P2
CS8154,08-09-2014,12,386,P2
CS8155,03-01-2015,12,478,P2
CS8156,03-07-2014,10,418,P2
CS8157,25-05-2014,8,315,P2
CS8158,09-09-2014,11,528,P2
CS8159,29-08-2014,8,347,P2
CS8160,19-11-2014,5,269,P2
CS8161,17-02-2015,14,766,P2
CS8162,15-01-2015,13,702,P2
CS8163,04-09-2014,8,430,P2
CS8164,24-06-2014,11,569,P2
CS8165,10-11-2014,10,488,P2
CS8166,29-08-2014,14,631,P2
CS8167,19-12-2014,15,590,P2
CS8168,29-01-2015,11,456,P2
CS8169,27-01-2015,7,401,P2
CS8170,07-01-2015,11,424,P2
CS8171,25-12-2014,9,403,P2
CS8172,15-02-2015,11,414,P2
CS8173,01-11-2013,9,371,P2
CS8174,14-12-2014,18,862,P2
CS8175,15-11-2014,13,564,P2
CS8176,28-12-2014,15,774,P2
CS8177,30-01-2015,11,350,P2
CS8178,11-02-2015,12,525,P2
CS8179,25-12-2014,23,960,P2
CS8180,05-11-2014,14,624,P2
CS8181,21-12-2014,10,416,P2
CS8182,24-09-2014,16,596,P2
CS8183,16-01-2015,9,305,P2
CS8184,02-03-2015,16,745,P2
CS8185,03-10-2014,10,469,P2
CS8186,07-11-2014,9,316,P2
CS8187,20-01-2015,18,753,P2
CS8188,15-03-2015,11,542,P2
CS8189,26-12-2014,10,406,P2
CS8190,17-11-2014,15,652,P2
CS8191,11-02-2015,18,769,P2
CS8192,15-10-2014,6,287,P2
CS8193,25-05-2014,9,490,P2
CS8194,18-01-2015,20,917,P2
CS8195,03-03-2015,15,607,P2
CS8196,07-11-2014,11,433,P2
CS8197,19-11-2014,15,663,P2
CS8198,15-10-2014,13,614,P2
CS8199,03-01-2015,17,628,P2
CS8200,09-02-2015,13,537,P2
CS8201,05-02-2014,9,402,P2
CS8202,31-01-2015,19,927,P2
CS8203,13-03-2015,8,391,P2
CS8204,15-01-2014,8,343,P2
CS8205,16-01-2015,19,877,P2
CS8206,28-02-2015,9,442,P2
CS8207,22-02-2015,16,781,P2
CS8208,02-02-2015,19,870,P2
CS8209,29-10-2014,9,414,P2
CS8210,10-12-2014,12,569,P2
CS8211,05-07-2014,8,320,P2
CS8212,21-11-2014,12,548,P2
CS8213,27-01-2015,16,645,P2
CS8214,06-01-2015,8,316,P2
CS8215,15-02-2015,21,1031,P0
CS8216,28-08-2014,10,498,P2
CS8217,07-01-2015,10,528,P2
CS8218,23-11-2014,13,595,P2
CS8219,14-02-2015,13,586,P2
CS8220,13-02-2015,19,918,P2
CS8221,06-11-2014,13,634,P2
CS8222,19-01-2015,10,444,P2
CS8223,13-03-2015,17,787,P2
CS8224,21-12-2014,5,187,P2
CS8225,09-05-2014,11,451,P2
CS8226,09-03-2015,12,659,P2
CS8227,15-01-2015,13,582,P2
CS8228,06-03-2015,13,587,P2
CS8229,17-02-2015,15,662,P2
CS8230,18-01-2015,16,750,P2
CS8231,19-01-2015,11,537,P2
CS8232,01-09-2014,15,774,P2
CS8233,01-03-2015,18,911,P2
CS8234,21-12-2014,5,157,P2
CS8235,13-02-2015,13,674,P2
CS8236,31-10-2014,11,508,P2
CS8237,18-02-2015,17,751,P2
CS8238,19-05-2014,9,464,P2
CS8239,27-05-2014,14,645,P2
CS8240,22-11-2014,8,322,P2
CS8241,14-03-2015,14,535,P2
CS8242,03-12-2014,11,411,P2
CS8243,23-02-2015,10,392,P2
CS8244,06-02-2015,13,481,P2
CS8245,05-08-2014,13,621,P2
CS8246,09-03-2015,14,525,P2
CS8247,09-03-2015,12,531,P2
CS8248,15-01-2015,10,449,P2
CS8249,27-08-2014,15,597,P2
CS8250,07-03-2015,15,676,P2
CS8251,03-03-2015,14,567,P2
CS8252,13-12-2014,20,918,P2
CS8253,11-11-2014,9,359,P2
CS8254,24-09-2014,12,539,P2
CS8255,04-12-2014,9,434,P2
CS8256,24-01-2014,10,463,P2
CS8257,27-12-2014,18,877,P2
CS8258,02-10-2014,11,425,P2
CS8259,16-02-2015,11,599,P2
CS8260,13-10-2014,11,590,P2
CS8261,07-03-2014,10,458,P2
CS8262,22-11-2014,11,373,P2
CS8263,05-02-2015,21,810,P2
CS8264,02-02-2015,16,826,P2
CS8265,13-11-2014,7,312,P2
CS8266,23-02-2015,11,558,P2
CS8267,11-01-2015,12,552,P2
CS8268,07-01-2015,10,475,P2
CS8269,10-03-2015,13,515,P2
CS8270,02-11-2014,14,529,P2
CS8271,09-03-2015,10,374,P2
CS8272,06-10-2014,12,605,P2
CS8273,03-05-2014,15,769,P2
CS8274,22-02-2015,12,568,P2
CS8275,14-02-2015,12,589,P2
CS8276,08-10-2014,11,502,P2
CS8277,06-07-2014,15,673,P2
CS8278,19-08-2014,6,264,P2
CS8279,07-01-2015,13,586,P2
CS8280,25-12-2014,19,898,P2
CS8281,17-02-2014,10,436,P2
CS8282,09-01-2015,14,662,P2
CS8283,01-03-2015,14,561,P2
CS8284,16-11-2014,21,1053,P0
CS8285,09-03-2015,20,1018,P0
CS8286,26-02-2014,8,363,P2
CS8287,03-02-2015,11,424,P2
CS8288,09-02-2015,16,750,P2
CS8289,08-10-2014,11,490,P2
CS8290,13-03-2015,13,589,P2
CS8291,13-03-2015,15,722,P2
CS8292,05-11-2014,14,796,P2
CS8293,30-01-2015,17,819,P2
CS8294,04-03-2015,18,842,P2
CS8295,31-10-2014,12,396,P2
CS8296,19-01-2015,16,641,P2
CS8297,02-01-2015,12,616,P2
CS8298,04-02-2015,12,384,P2
CS8299,05-10-2013,16,777,P2
CS8300,23-12-2014,13,576,P2
CS8301,27-10-2013,9,355,P2
CS8302,24-12-2014,15,671,P2
CS8303,20-01-2015,13,688,P2
CS8304,06-03-2015,8,390,P2
CS8305,06-02-2015,13,541,P2
CS8306,21-01-2015,18,876,P2
CS8307,23-12-2013,11,353,P2
CS8308,30-12-2014,14,548,P2
CS8309,29-01-2015,14,734,P2
CS8310,16-02-2015,24,1202,P0
CS8311,30-07-2014,12,523,P2
CS8312,27-11-2014,20,908,P2
CS8313,06-03-2015,16,571,P2
CS8314,02-01-2015,9,366,P2
CS8315,18-09-2014,8,342,P2
CS8316,13-03-2015,25,1026,P0
CS8317,04-03-2015,19,957,P2
CS8318,22-11-2014,12,556,P2
CS8319,29-11-2014,14,636,P2
CS8320,28-12-2014,14,552,P2
CS8321,25-08-2014,11,604,P2
CS8322,10-02-2015,12,351,P2
CS8323,12-02-2015,16,794,P2
CS8324,15-02-2015,9,461,P2
CS8325,11-01-2015,14,579,P2
CS8326,21-02-2015,5,209,P2
CS8327,13-01-2015,15,598,P2
CS8328,20-02-2015,18,772,P2
CS8329,15-07-2014,18,742,P2
CS8330,17-10-2014,14,610,P2
CS8331,22-01-2015,14,532,P2
CS8332,29-01-2014,9,439,P2
CS8333,22-02-2015,16,636,P2
CS8334,30-12-2014,12,495,P2
CS8335,26-07-2014,11,581,P2
CS8336,22-02-2015,16,692,P2
CS8337,11-03-2015,16,737,P2
CS8338,04-11-2014,17,668,P2
CS8339,07-01-2015,9,361,P2
CS8340,24-01-2015,15,742,P2
CS8341,18-02-2015,17,740,P2
CS8342,14-01-2015,13,618,P2
CS8343,25-03-2014,11,581,P2
CS8344,24-11-2014,10,349,P2
CS8345,08-03-2015,17,839,P2
CS8346,04-02-2015,20,959,P2
CS8347,26-11-2014,9,347,P2
CS8348,25-10-2014,20,1055,P0
CS8349,17-12-2014,13,694,P2
CS8350,26-02-2015,19,991,P2
CS8351,11-01-2015,19,748,P2
CS8352,06-10-2014,15,654,P2
CS8353,24-11-2014,10,546,P2
CS8354,04-03-2015,13,553,P2
CS8355,16-02-2014,11,477,P2
CS8356,31-08-2014,14,688,P2
CS8357,15-03-2015,16,579,P2
CS8358,21-07-2014,10,364,P2
CS8359,29-11-2014,15,669,P2
CS8360,06-02-2015,9,436,P2
CS8361,08-10-2014,23,988,P2
CS8362,10-01-2015,16,785,P2
CS8363,26-02-2015,18,1006,P0
CS8364,22-02-2015,17,735,P2
CS8365,29-12-2014,9,504,P2
CS8366,28-02-2015,14,651,P2
CS8367,16-07-2014,14,728,P2
CS8368,09-03-2015,18,701,P2
CS8369,28-01-2015,18,798,P2
CS8370,06-03-2015,13,634,P2
CS8371,23-01-2015,16,546,P2
CS8372,24-02-2015,17,763,P2
CS8373,13-10-2014,16,742,P2
CS8374,26-10-2014,16,596,P2
CS8375,07-02-2015,11,428,P2
CS8377,12-01-2015,18,823,P2
CS8378,29-12-2014,19,916,P2
CS8379,28-01-2015,11,470,P2
CS8380,01-12-2014,7,393,P2
CS8381,28-01-2015,14,660,P2
CS8382,13-10-2014,11,540,P2
CS8383,13-12-2014,12,564,P2
CS8384,07-01-2015,13,588,P2
CS8385,09-01-2015,11,404,P2
CS8386,26-11-2014,10,330,P2
CS8387,21-09-2014,14,560,P2
CS8388,21-04-2014,10,455,P2
CS8389,26-01-2015,14,542,P2
CS8390,20-05-2014,7,209,P2
CS8391,01-08-2014,14,627,P2
CS8392,16-10-2014,16,520,P2
CS8393,28-02-2015,12,350,P2
CS8394,20-01-2015,12,439,P2
CS8395,07-10-2014,14,568,P2
CS8396,01-02-2015,10,588,P2
CS8397,20-12-2014,12,506,P2
CS8398,18-03-2014,12,536,P2
CS8399,03-09-2014,15,595,P2
CS8400,25-12-2013,8,345,P2
CS8401,22-02-2015,10,420,P2
CS8402,23-12-2014,7,319,P2
CS8403,21-12-2014,18,968,P2
CS8404,14-12-2014,15,718,P2
CS8405,07-01-2015,10,480,P2
CS8406,05-12-2013,11,588,P2
CS8407,16-02-2015,15,801,P2
CS8408,05-03-2015,7,341,P2
CS8409,18-08-2014,8,399,P2
CS8410,03-11-2014,7,231,P2
CS8411,13-10-2014,11,595,P2
CS8412,16-02-2015,11,472,P2
CS8413,31-01-2015,10,434,P2
CS8414,16-11-2014,15,629,P2
CS8415,22-12-2014,13,561,P2
CS8416,11-03-2015,13,577,P2
CS8417,23-12-2014,11,520,P2
CS8418,01-09-2014,12,378,P2
CS8419,13-01-2015,12,539,P2
CS8420,29-04-2014,15,654,P2
CS8421,30-11-2014,17,779,P2
CS8422,11-01-2015,11,399,P2
CS8423,01-03-2015,15,704,P2
CS8424,18-09-2014,13,558,P2
CS8425,06-03-2015,14,579,P2
CS8426,15-02-2015,13,593,P2
CS8427,15-03-2015,11,428,P2
CS8428,19-08-2014,12,618,P2
CS8429,31-10-2014,17,748,P2
CS8430,19-01-2015,21,1024,P0
CS8431,09-08-2013,7,224,P2
CS8432,29-11-2014,15,636,P2
CS8433,30-12-2014,20,960,P2
CS8434,05-02-2015,18,836,P2
CS8435,16-09-2014,9,369,P2
CS8436,05-10-2014,16,686,P2
CS8437,04-10-2014,16,787,P2
CS8438,09-08-2014,11,380,P2
CS8439,29-01-2015,14,581,P2
CS8440,16-10-2014,9,397,P2
CS8441,18-02-2015,20,990,P2
CS8442,12-02-2015,23,1037,P0
CS8443,23-11-2014,10,418,P2
CS8444,03-03-2015,10,552,P2
CS8445,13-03-2015,14,676,P2
CS8446,13-08-2014,6,267,P2
CS8447,23-07-2014,10,470,P2
CS8448,19-02-2015,18,801,P2
CS8449,01-08-2014,9,360,P2
CS8450,07-03-2015,11,479,P2
CS8451,24-02-2015,8,400,P2
CS8452,05-06-2014,12,557,P2
CS8453,28-08-2014,14,558,P2
CS8454,13-01-2015,18,873,P2
CS8455,13-02-2015,18,781,P2
CS8456,27-02-2015,14,642,P2
CS8457,17-11-2014,16,765,P2
CS8458,26-01-2015,8,230,P2
CS8459,26-11-2014,21,863,P2
CS8460,18-10-2014,15,570,P2
CS8461,11-12-2014,13,594,P2
CS8462,05-09-2014,9,365,P2
CS8463,03-03-2015,10,437,P2
CS8464,04-10-2014,13,566,P2
CS8465,22-02-2015,13,422,P2
CS8466,23-02-2015,11,453,P2
CS8467,04-02-2015,10,488,P2
CS8468,27-02-2015,16,654,P2
CS8469,26-05-2014,11,572,P2
CS8470,07-02-2014,12,470,P2
CS8471,05-11-2014,13,722,P2
CS8472,13-12-2014,7,282,P2
CS8473,06-09-2014,13,530,P2
CS8474,22-08-2014,14,687,P2
CS8475,08-03-2015,12,605,P2
CS8476,02-09-2014,14,592,P2
CS8477,10-03-2015,11,468,P2
CS8478,25-10-2014,7,287,P2
CS8479,06-02-2015,5,223,P2
CS8480,07-12-2014,14,682,P2
CS8481,26-11-2014,10,442,P2
CS8482,29-11-2014,21,895,P2
CS8483,30-11-2014,10,492,P2
CS8484,24-01-2014,7,344,P2
CS8485,13-02-2015,19,708,P2
CS8486,29-12-2014,12,505,P2
CS8487,14-03-2015,20,925,P2
CS8488,19-12-2014,14,634,P2
CS8489,23-06-2014,15,651,P2
CS8490,30-01-2015,15,590,P2
CS8491,30-01-2015,11,465,P2
CS8492,12-12-2014,12,563,P2
CS8493,04-02-2015,16,678,P2
CS8494,15-09-2014,14,681,P2
CS8495,25-11-2014,11,464,P2
CS8496,06-01-2014,15,661,P2
CS8497,25-05-2014,12,374,P2
CS8498,15-02-2015,7,296,P2
CS8499,14-12-2014,13,705,P2
CS8500,29-09-2014,12,463,P2
CS8501,17-01-2015,13,539,P2
CS8502,08-12-2014,19,868,P2
CS8503,29-09-2014,12,497,P2
CS8504,22-01-2015,4,190,P2
CS8505,18-11-2014,12,424,P2
CS8506,20-01-2015,12,364,P2
CS8507,16-08-2014,13,681,P2
CS8508,01-02-2015,17,772,P2
CS8509,25-03-2014,11,579,P2
CS8510,05-11-2014,13,585,P2
CS8511,26-12-2014,11,588,P2
CS8512,22-01-2015,20,968,P2
CS8513,31-07-2014,14,804,P2
CS8514,08-09-2014,14,606,P2
CS8515,16-02-2015,15,790,P2
CS8516,15-02-2015,11,461,P2
CS8517,23-10-2014,11,559,P2
CS8518,27-01-2015,15,693,P2
CS8519,08-03-2015,13,637,P2
CS8520,28-02-2015,15,620,P2
CS8521,31-01-2015,13,550,P2
CS8522,06-07-2014,11,524,P2
CS8523,13-12-2014,12,550,P2
CS8524,31-10-2014,11,510,P2
CS8525,16-01-2015,10,484,P2
CS8526,26-01-2015,12,479,P2
CS8527,14-01-2015,15,620,P2
CS8528,21-10-2014,12,405,P2
CS8529,09-02-2015,12,618,P2
CS8530,14-03-2015,16,664,P2
CS8531,14-11-2014,18,816,P2
CS8532,28-01-2015,7,318,P2
CS8533,06-03-2015,15,711,P2
CS8534,24-11-2014,14,639,P2
CS8535,03-10-2014,11,466,P2
CS8536,20-02-2015,15,716,P2
CS8537,14-02-2015,11,422,P2
CS8538,19-06-2014,13,692,P2
CS8539,25-09-2014,10,510,P2
CS8540,28-08-2014,14,643,P2
CS8541,05-10-2014,18,819,P2
CS8542,17-12-2014,8,281,P2
CS8543,21-01-2015,14,588,P2
CS8544,15-09-2014,11,583,P2
CS8545,18-01-2015,15,721,P2
CS8546,08-02-2015,14,558,P2
CS8547,20-02-2015,11,488,P2
CS8548,06-09-2014,16,775,P2
CS8549,06-07-2014,11,357,P2
CS8550,06-03-2015,9,334,P2
CS8551,18-06-2014,13,477,P2
CS8552,25-02-2015,20,890,P2
CS8553,06-07-2014,8,374,P2
CS8554,20-01-2015,8,368,P2
CS8555,09-12-2014,10,456,P2
CS8556,03-03-2015,17,721,P2
CS8557,11-03-2015,13,586,P2
CS8558,16-11-2014,14,605,P2
CS8559,21-02-2014,4,157,P2
CS8560,11-11-2014,14,756,P2
CS8561,27-01-2015,16,765,P2
CS8562,05-03-2015,6,250,P2
CS8563,15-03-2015,12,614,P2
CS8564,19-01-2015,10,495,P2
CS8565,27-10-2014,13,523,P2
CS8566,18-11-2014,13,669,P2
CS8567,15-03-2015,12,569,P2
CS8568,17-02-2015,15,753,P2
CS8569,06-03-2015,16,673,P2
CS8570,03-11-2014,6,294,P2
CS8571,04-02-2015,11,597,P2
CS8572,17-08-2014,10,490,P2
CS8573,01-09-2014,13,698,P2
CS8574,11-02-2015,8,328,P2
CS8575,25-07-2014,15,686,P2
CS8576,17-02-2014,7,252,P2
CS8577,08-03-2015,13,485,P2
CS8578,08-02-2015,15,566,P2
CS8579,08-03-2015,25,1151,P0
CS8580,15-02-2015,13,627,P2
CS8581,21-01-2015,9,418,P2
CS8582,18-02-2015,20,967,P2
CS8583,24-01-2015,9,425,P2
CS8584,25-11-2014,18,931,P2
CS8585,16-03-2015,12,503,P2
CS8586,08-02-2015,9,462,P2
CS8587,22-02-2015,12,514,P2
CS8588,11-12-2014,17,930,P2
CS8589,23-01-2015,13,529,P2
CS8590,11-10-2014,17,697,P2
CS8591,08-01-2014,11,487,P2
CS8592,05-02-2015,13,459,P2
CS8593,28-02-2015,13,410,P2
CS8594,14-03-2015,16,763,P2
CS8595,27-02-2015,11,318,P2
CS8596,22-12-2014,8,344,P2
CS8597,23-03-2014,16,784,P2
CS8598,26-12-2014,11,446,P2
CS8599,04-01-2015,17,649,P2
CS8600,23-02-2015,16,768,P2
CS8601,29-01-2015,16,680,P2
CS8602,15-11-2014,16,800,P2
CS8603,08-02-2015,12,485,P2
CS8604,27-01-2015,13,705,P2
CS8605,12-10-2014,10,472,P2
CS8606,23-02-2015,13,556,P2
CS8607,02-03-2015,7,292,P2
CS8608,13-01-2015,13,549,P2
CS8609,26-01-2015,8,252,P2
CS8610,16-01-2015,13,583,P2
CS8611,27-01-2015,12,433,P2
CS8612,27-12-2014,17,699,P2
CS8613,31-01-2015,13,706,P2
CS8614,07-02-2015,14,590,P2
CS8615,17-12-2014,18,752,P2
CS8616,01-02-2015,6,262,P2
CS8617,10-10-2014,10,446,P2
CS8618,28-08-2014,13,573,P2
CS8619,09-01-2015,9,327,P2
CS8620,25-10-2014,23,903,P2
CS8621,06-01-2015,18,636,P2
CS8622,12-02-2015,15,761,P2
CS8623,01-03-2015,16,693,P2
CS8624,07-02-2015,20,914,P2
CS8625,23-04-2014,14,705,P2
CS8626,05-07-2014,7,381,P2
CS8627,06-08-2014,11,519,P2
CS8628,12-02-2015,14,653,P2
CS8629,04-12-2014,9,386,P2
CS8630,10-09-2014,11,384,P2
CS8631,24-08-2013,7,321,P2
CS8632,05-11-2014,13,686,P2
CS8633,14-11-2013,12,433,P2
CS8634,26-10-2014,12,535,P2
CS8635,27-11-2014,15,634,P2
CS8636,10-11-2014,10,484,P2
CS8637,17-01-2015,17,705,P2
CS8638,11-03-2015,20,907,P2
CS8639,01-02-2015,19,856,P2
CS8640,28-01-2015,11,514,P2
CS8641,24-12-2014,14,567,P2
CS8642,27-07-2014,13,670,P2
CS8643,01-10-2014,14,611,P2
CS8644,19-02-2015,16,802,P2
CS8645,22-02-2015,8,346,P2
CS8646,19-02-2015,12,563,P2
CS8647,17-02-2015,14,572,P2
CS8648,28-10-2014,14,436,P2
CS8649,30-11-2014,15,666,P2
CS8650,16-07-2014,13,678,P2
CS8651,06-01-2015,13,468,P2
CS8652,28-11-2014,13,475,P2
CS8653,14-12-2014,15,529,P2
CS8654,19-01-2015,9,439,P2
CS8655,21-04-2014,16,819,P2
CS8656,10-01-2015,15,841,P2
CS8657,04-02-2015,20,974,P2
CS8658,17-02-2015,18,771,P2
CS8659,27-02-2015,12,518,P2
CS8660,08-02-2015,11,558,P2
CS8661,16-11-2014,16,664,P2
CS8662,27-02-2015,16,789,P2
CS8663,09-03-2015,17,794,P2
CS8664,13-01-2015,16,799,P2
CS8665,21-02-2015,10,367,P2
CS8666,10-02-2014,12,583,P2
CS8667,26-09-2013,6,307,P2
CS8668,28-12-2014,16,693,P2
CS8669,18-01-2015,24,1020,P0
CS8670,15-12-2014,14,584,P2
CS8671,10-01-2015,10,468,P2
CS8672,10-03-2015,15,797,P2
CS8673,15-03-2015,14,659,P2
CS8674,01-07-2014,7,302,P2
CS8675,21-12-2014,11,430,P2
CS8676,30-07-2014,14,447,P2
CS8677,16-10-2014,10,390,P2
CS8678,25-11-2014,9,393,P2
CS8679,25-12-2014,15,654,P2
CS8680,29-08-2014,9,349,P2
CS8681,04-02-2015,14,656,P2
CS8682,02-03-2015,24,1196,P0
CS8683,30-01-2015,14,757,P2
CS8684,23-10-2014,10,461,P2
CS8685,08-03-2015,11,526,P2
CS8686,19-06-2014,14,520,P2
CS8687,03-09-2014,17,741,P2
CS8688,01-01-2014,10,461,P2
CS8689,17-02-2015,9,502,P2
CS8690,16-02-2015,17,824,P2
CS8691,28-05-2014,11,565,P2
CS8692,15-02-2015,20,1024,P0
CS8693,29-01-2015,16,664,P2
CS8694,14-09-2014,16,674,P2
CS8695,06-12-2014,16,665,P2
CS8696,01-12-2014,12,614,P2
CS8697,07-12-2014,13,703,P2
CS8698,20-06-2014,9,293,P2
CS8699,30-10-2014,14,558,P2
CS8700,22-11-2014,18,761,P2
CS8701,13-02-2015,13,554,P2
CS8702,14-01-2015,20,894,P2
CS8703,05-03-2015,19,985,P2
CS8704,27-01-2015,10,510,P2
CS8705,05-10-2014,13,692,P2
CS8706,22-11-2014,12,564,P2
CS8707,30-01-2015,9,488,P2
CS8708,01-03-2015,12,514,P2
CS8709,07-03-2015,7,335,P2
CS8710,09-03-2015,14,582,P2
CS8711,10-09-2014,11,528,P2
CS8712,10-03-2015,12,513,P2
CS8713,19-02-2015,14,693,P2
CS8714,07-02-2015,7,260,P2
CS8715,15-03-2015,14,713,P2
CS8716,06-01-2015,10,335,P2
CS8717,19-09-2014,11,467,P2
CS8718,03-11-2014,8,378,P2
CS8719,24-05-2014,15,708,P2
CS8720,04-08-2014,13,598,P2
CS8721,20-02-2015,12,509,P2
CS8722,26-01-2015,15,651,P2
CS8723,03-02-2015,17,827,P2
CS8724,01-07-2014,6,371,P2
CS8725,01-10-2014,6,267,P2
CS8726,22-02-2015,15,537,P2
CS8727,17-01-2015,13,480,P2
CS8728,19-12-2014,11,425,P2
CS8729,30-12-2014,16,723,P2
CS8730,01-04-2014,13,692,P2
CS8731,28-02-2015,15,654,P2
CS8732,09-02-2015,11,554,P2
CS8733,03-02-2015,14,638,P2
CS8734,02-01-2015,14,780,P2
CS8735,14-01-2015,15,616,P2
CS8736,02-03-2015,15,742,P2
CS8737,16-02-2015,7,300,P2
CS8738,23-11-2014,16,854,P2
CS8739,12-10-2014,20,945,P2
CS8740,02-12-2013,7,290,P2
CS8741,08-03-2015,17,910,P2
CS8742,02-12-2014,15,529,P2
CS8743,11-11-2014,11,430,P2
CS8744,29-01-2015,11,537,P2
CS8745,14-10-2014,14,687,P2
CS8746,12-03-2015,12,623,P2
CS8747,12-12-2014,15,662,P2
CS8748,28-11-2014,21,1047,P0
CS8749,17-02-2015,11,482,P2
CS8750,13-02-2014,12,476,P2
CS8751,03-02-2015,15,613,P2
CS8752,23-11-2014,9,457,P2
CS8754,06-01-2015,10,360,P2
CS8755,25-02-2015,21,1052,P0
CS8756,09-11-2014,18,785,P2
